TF1,TF2,delta_oe_median,delta_oe_ct,delta_oe_pval,delta_oe_pval_corrected
SMAD4,TFE3,0.05941472,144,1.397914425444473e-35,3.578660929137851e-32
SMAD4,THAP11,0.03810156,74,7.299086966515157e-10,1.8685662634278803e-06
SMAD4,THRB,0.04780701699999999,79,7.165775670560622e-16,1.8344385716635193e-12
SMAD4,USF1,0.046847023000000015,188,2.399516202284292e-32,6.142761477847788e-29
SMAD4,USF2,0.04455057800000001,58,6.607463432210176e-10,1.691510638645805e-06
SMAD4,YY1,0.030063199999999984,101,5.770594616426818e-12,1.4772722218052655e-08
SMAD4,ZBTB25,0.03585927000000001,72,9.260559462002714e-13,2.370703222272695e-09
SMAD4,ZSCAN9,0.02783142775,116,1.0160260644447547e-11,2.6010267249785723e-08
SOX13,CTCF,0.06700889000000002,77,8.588362530851087e-16,2.1986208078978783e-12
SOX13,ELF1,0.043389104,62,4.8944485877599195e-09,1.2529788384665394e-05
SOX13,ETV4,0.03841951999999998,60,3.954002452752322e-09,1.0122246279045945e-05
SOX13,ETV5,0.0430229295,84,9.075513686740582e-14,2.323331503805589e-10
SOX13,HNF1A,0.04984699000000001,55,1.0580473919997449e-06,0.002708601323519347
SOX13,HNF4A,0.045918296,151,3.9722554518697104e-23,1.0168973956786459e-19
SOX13,HNF4G,0.055444942,140,7.095205249057973e-31,1.8163725437588412e-27
SOX13,MAX,0.047669584,70,8.415863991202672e-10,2.1544611817478843e-06
SOX13,NFIA,0.06050052,84,1.47599577425384e-18,3.7785491820898306e-15
SOX13,NR2F1,0.07912748,66,1.2292534008332127e-14,3.1468887061330246e-11
SOX13,NR2F2,0.04403603,54,7.757961204064983e-11,1.9860380682406356e-07
SOX13,NR2F6,0.049333495000000005,80,7.845352806604652e-13,2.008410318490791e-09
SOX13,NRF1,0.030721670000000006,104,2.4862820375996813e-16,6.364882016255184e-13
SOX13,RARA,0.068136715,66,1.9761803817458134e-16,5.059021777269283e-13
SOX13,RXRA,0.0604169225,78,8.31997883639585e-17,2.1299145821173376e-13
SOX13,RXRB,0.06420131,98,6.50885328009067e-21,1.6662664397032115e-17
SOX13,SMAD4,0.056324584999999996,69,2.4029905806091607e-15,6.151655886359451e-12
SOX13,TFAP4,0.06958134499999999,64,4.9127437684245135e-18,1.2576624047166754e-14
SOX13,TFDP1,0.039517537000000005,85,7.297383392096235e-14,1.8681301483766362e-10
SOX13,USF1,0.0568103,52,1.4576440078623236e-09,3.731568660127548e-06
SOX5,CTCF,0.049733362999999996,61,5.92006259176479e-11,1.5155360234917863e-07
SOX5,ELF1,0.032850639999999987,59,5.432379590959753e-09,1.3906891752856967e-05
SOX5,ETV4,0.030908227,54,3.718020189499881e-06,0.009518131685119694
SOX5,ETV5,0.029473876499999996,86,7.99705468642004e-09,2.0472459997235303e-05
SOX5,HNF4A,0.037806782,135,2.948637992208003e-17,7.548513260052488e-14
SOX5,HNF4G,0.05204009999999999,129,1.7004533113460803e-27,4.3531604770459655e-24
SOX5,MAX,0.038347281999999996,59,9.85348083700792e-10,2.5224910942740275e-06
SOX5,NFIA,0.052149601500000003,62,2.0309233900264712e-12,5.199163878467767e-09
SOX5,NR2F1,0.07038520000000001,56,1.5192836754072492e-10,3.889366209042558e-07
SOX5,NR2F6,0.054285859999999964,71,8.458657733500963e-13,2.1654163797762466e-09
SOX5,NRF1,0.02922488000000001,74,3.1120698726874217e-09,7.9668988740798e-06
SOX5,RARA,0.054225066,62,5.459553129977413e-15,1.3976456012742177e-11
SOX5,RXRA,0.054419445999999996,64,1.0010281072332501e-12,2.5626319545171205e-09
SOX5,RXRB,0.047527436000000006,90,2.1597617133169467e-17,5.5289899860913835e-14
SOX5,SMAD4,0.045114446,55,4.787180357111971e-13,1.2255181714206645e-09
SOX5,TFDP1,0.030920359999999994,63,5.200354193820952e-08,0.00013312906736181638
TFAP4,AHR,0.03566127,72,2.564156698002152e-13,6.564241146885509e-10
TFAP4,ATF1,0.03083317299999999,55,2.4803612692043963e-06,0.006349724849163255
TFAP4,ATF3,0.034838210000000036,113,9.654358534882586e-18,2.471515784929942e-14
TFAP4,BHLHE40,0.054843416000000006,194,1.1431389014530855e-45,2.9264355877198985e-42
TFAP4,CEBPA,0.03195323,50,5.556550934531292e-07,0.0014224770392400109
TFAP4,CEBPB,0.03783285300000001,54,4.871889798579355e-08,0.0001247203788436315
TFAP4,CEBPG,0.040320748000000003,56,7.035812959676473e-12,1.8011681176771773e-08
TFAP4,CREB1,0.056881892,112,8.142243873933245e-22,2.0844144317269106e-18
TFAP4,CREM,0.03886428,166,1.3818640420013718e-29,3.5375719475235116e-26
TFAP4,CTCF,0.05703624999999998,705,7.527827703606018e-132,1.9271238921231407e-128
TFAP4,ELF1,0.035044913999999996,319,1.1769561263367216e-40,3.013007683422007e-37
TFAP4,ELF3,0.05757732,60,1.1992072629782727e-12,3.069970593224378e-09
TFAP4,ERF,0.04001370500000001,83,8.275846976386168e-13,2.118616825954859e-09
TFAP4,ETS1,0.037744797999999996,168,9.432108404927246e-23,2.414619751661375e-19
TFAP4,ETV4,0.04318171000000001,293,3.3587691083635286e-46,8.598448917410633e-43
TFAP4,ETV5,0.038356650000000006,437,3.8473739930569086e-65,9.849277422225686e-62
TFAP4,GABPA,0.021671379999999997,333,7.893703565068424e-21,2.0207881126575164e-17
TFAP4,HBP1,0.045770924500000004,90,3.8215631395187996e-16,9.783201637168127e-13
TFAP4,HNF1A,0.032470529500000005,94,1.748241048932268e-16,4.475497085266606e-13
TFAP4,HNF4A,0.04861021499999999,550,2.1527826163827714e-79,5.511123497939895e-76
TFAP4,HNF4G,0.05628113,493,8.232160633872974e-95,2.1074331222714813e-91
TFAP4,KLF16,0.041872483,73,3.944744860662201e-11,1.0098546843295235e-07
TFAP4,MAX,0.047175046,500,4.147837810378571e-86,1.0618464794569143e-82
TFAP4,MLX,0.053321740000000006,253,7.41566676475766e-60,1.898410691777961e-56
TFAP4,MXI1,0.045072540000000015,104,1.3790216962692799e-17,3.5302955424493566e-14
TFAP4,NFE2L2,0.032172385,69,2.580975980522965e-06,0.00660729851013879
TFAP4,NFIA,0.051520392,352,2.2302595844846223e-57,5.709464536280633e-54
TFAP4,NFYC,0.033785476,203,2.403894714724949e-23,6.15397046969587e-20
TFAP4,NR2F1,0.054674815,246,4.2834375215950663e-47,1.096560005528337e-43
TFAP4,NR2F2,0.0369792345,186,3.959362823060694e-25,1.0135968827035378e-21
TFAP4,NR2F6,0.060445172,328,3.881092253878402e-64,9.935596169928708e-61
TFAP4,NRF1,0.03445464000000001,719,3.0537243034802686e-87,7.8175342169094875e-84
TFAP4,RARA,0.054310565000000005,303,1.677599269878343e-59,4.2946541308885585e-56
TFAP4,RBPJ,0.049650735999999994,99,2.3694953029885163e-21,6.065907975650602e-18
TFAP4,RFX1,0.049893745,100,1.0970153426795151e-20,2.808359277259559e-17
TFAP4,RFX3,0.04604094,105,1.2056629805670638e-22,3.0864972302516834e-19
TFAP4,RXRA,0.059702945,236,6.609435190070527e-49,1.692015408658055e-45
TFAP4,RXRB,0.054065056000000014,329,1.706471989687918e-67,4.36856829360107e-64
TFAP4,SKI,0.05585851100000003,126,1.508779629305009e-25,3.8624758510208233e-22
TFAP4,SMAD4,0.05753165699999999,264,3.4051212073393904e-61,8.71711029078884e-58
TFAP4,SOX13,0.06958134499999999,64,4.9127437684245135e-18,1.2576624047166754e-14
TFAP4,TFAP4,0.07406878299999999,668,9.147277907311576e-176,2.3417031442717633e-172
TFAP4,TFDP1,0.048133010000000004,547,3.710109923747553e-85,9.497881404793735e-82
TFAP4,TFE3,0.05456263100000001,232,1.1290214222278208e-53,2.890294840903221e-50
TFAP4,THAP11,0.03778690999999999,119,5.641760806844988e-18,1.444290766552317e-14
TFAP4,THRB,0.04403024,77,1.6577136466339862e-14,4.2437469353830046e-11
TFAP4,USF1,0.051278249999999984,341,2.0901653867978392e-77,5.350823390202468e-74
TFAP4,USF2,0.05470074200000002,124,3.05625293634832e-28,7.8240075170517e-25
TFAP4,YY1,0.0392631725,182,4.9970991700207545e-30,1.2792573875253131e-26
TFAP4,ZBTB25,0.036235197999999996,75,4.755699560042547e-10,1.2174590873708921e-06
TFAP4,ZBTB33,0.02001248,69,3.294338124286786e-07,0.0008433505598174171
TFAP4,ZHX2,0.048716055,70,2.451984572610193e-13,6.277080505882095e-10
TFAP4,ZSCAN9,0.042654088500000006,136,7.663131779390367e-21,1.961761735523934e-17
TFDP1,AHR,0.019802490000000006,319,8.1629756408731205e-25,2.089721764063519e-21
TFDP1,ATF1,0.021546771,396,9.349519079697143e-25,2.3934768844024685e-21
TFDP1,ATF2,0.019880750000000003,297,3.5825518434534825e-14,9.171332719240915e-11
TFDP1,ATF3,0.017385260000000013,610,1.2226911789940218e-32,3.130089418224696e-29
TFDP1,ATF7,0.02303612000000005,245,5.249031069727292e-16,1.3437519538501866e-12
TFDP1,BHLHE40,0.033977741,819,8.614004282451161e-91,2.2051850963074973e-87
TFDP1,CEBPA,0.019601179999999996,55,9.785686504771145e-05,0.2505135745221413
TFDP1,CEBPB,0.0267745605,78,4.613495150419802e-08,0.00011810547585074693
TFDP1,CEBPG,0.02325040200000001,84,1.33155425899494e-07,0.0003408778903027046
TFDP1,CREB1,0.026095680000000038,675,7.772086045222275e-48,1.9896540275769022e-44
TFDP1,CREM,0.021029150000000024,588,6.805136299920183e-45,1.7421148927795668e-41
TFDP1,CTCF,0.029456775000000004,1696,5.123722796740407e-185,1.3116730359655442e-181
TFDP1,ELF1,0.023962124,1867,7.3542093217162e-137,1.882677586359347e-133
TFDP1,ELF3,0.030382788499999994,208,5.111827387404654e-20,1.3086278111755914e-16
TFDP1,ERF,0.030813660500000017,386,2.0522583196681456e-44,5.253781298350453e-41
TFDP1,ETS1,0.015623781500000001,72,3.785335142499501e-05,0.09690457964798724
TFDP1,ETV4,0.023631419999999997,1076,2.303637182530569e-74,5.897311187278257e-71
TFDP1,ETV5,0.022340425000000004,1748,1.265630337330436e-127,3.2400136635659164e-124
TFDP1,GABPA,0.01194402,1695,1.6605339415048352e-42,4.250966890252378e-39
TFDP1,GMEB2,0.019598570000000037,357,1.9890991101099592e-26,5.0920937218814954e-23
TFDP1,HBP1,0.030929127,563,2.4136324265263985e-65,6.17889901190758e-62
TFDP1,HNF1A,0.025328295500000004,58,9.332152414604675e-07,0.0023890310181387967
TFDP1,HNF4A,0.027260960000000008,393,2.905920311109227e-42,7.439155996439621e-39
TFDP1,HNF4G,0.032607301000000005,414,7.136631834919475e-49,1.8269777497393857e-45
TFDP1,KLF16,0.030702679999999996,297,2.342649504285133e-34,5.997182730969941e-31
TFDP1,MAX,0.0316082765,2632,9.187568999633497e-289,2.3520176639061752e-285
TFDP1,MLX,0.033965365,839,1.2913391214579991e-86,3.3058281509324775e-83
TFDP1,MXI1,0.029077242499999996,486,1.8950627784451466e-45,4.851360712819575e-42
TFDP1,MYRF,0.022449966499999998,142,4.07302984797526e-16,1.0426956410816665e-12
TFDP1,NFE2L2,0.021755299999999977,59,0.00025637734960162127,0.6563260149801504
TFDP1,NFIA,0.027029550000000003,364,1.0259406705834615e-31,2.626408116693661e-28
TFDP1,NFYC,0.017305829999999994,1137,5.134049932146323e-51,1.3143167826294587e-47
TFDP1,NR2C2,0.0088037515,296,7.469840930366967e-09,1.9122792781739437e-05
TFDP1,NR2F1,0.0402332715,318,7.398456033819243e-43,1.8940047446577263e-39
TFDP1,NR2F2,0.022935144,196,7.024587276912655e-17,1.7982943428896398e-13
TFDP1,NR2F6,0.030392727999999997,298,2.807389739968839e-35,7.186917734320228e-32
TFDP1,NRF1,0.025251055000000022,6596,0.0,0.0
TFDP1,PBX2,0.030930689999999997,126,4.382975434711753e-18,1.1220417112862087e-14
TFDP1,RARA,0.031765600000000005,314,8.07383129167587e-37,2.066900810669023e-33
TFDP1,RBPJ,0.0368262605,264,2.4369287141208992e-40,6.238537508149502e-37
TFDP1,REST,0.019556240000000003,173,1.544536006341294e-11,3.954012176233713e-08
TFDP1,RFX1,0.031177398,463,1.5896395697455126e-43,4.069477298548512e-40
TFDP1,RFX3,0.028981415999999996,459,4.560416249862069e-37,1.1674665599646895e-33
TFDP1,RXRA,0.03531619,327,3.8401074664747574e-36,9.83067511417538e-33
TFDP1,RXRB,0.029088989999999995,430,4.0808825390111933e-44,1.0447059299868655e-40
TFDP1,SKI,0.033042219000000005,164,5.549700252372878e-22,1.4207232646074567e-18
TFDP1,SMAD4,0.03657070000000001,311,9.329612876997917e-44,2.388380896511467e-40
TFDP1,SOX13,0.039517537000000005,85,7.297383392096235e-14,1.8681301483766362e-10
TFDP1,SOX5,0.030920358000000002,63,5.2003624894188356e-08,0.0001331292797291222
TFDP1,TFAP4,0.048133010000000004,547,3.7101099237471305e-85,9.497881404792654e-82
TFDP1,TFDP1,0.03284632400000001,8682,0.0,0.0
TFDP1,TFE3,0.034130875,666,5.3976264724993664e-76,1.381792376959838e-72
TFDP1,THAP11,0.02188594750000001,546,1.1076838615071975e-35,2.8356706854584256e-32
TFDP1,THRB,0.040189434999999996,101,7.708171594317543e-16,1.973291928145291e-12
TFDP1,USF1,0.033423892,1188,3.9513276707335365e-133,1.0115398837077853e-129
TFDP1,USF2,0.025388400000000005,443,6.03041290067502e-36,1.543785702572805e-32
TFDP1,YY1,0.02777309600000001,1083,2.5912235543812715e-95,6.633532299216055e-92
TFDP1,ZBTB25,0.028313803499999998,304,1.990224070593848e-31,5.094973620720251e-28
TFDP1,ZBTB33,0.011586809999999989,622,2.645559915105725e-19,6.772633382670655e-16
TFDP1,ZHX2,0.02667273199999999,388,3.0196867219002055e-31,7.730398008064526e-28
TFDP1,ZSCAN9,0.027219709,511,2.904447884430166e-53,7.435386584141225e-50
TFE3,AHR,0.024532580000000005,73,1.713915734370603e-07,0.0004387624279988744
TFE3,ATF1,0.03484368500000001,94,2.3888140770247037e-15,6.115364037183242e-12
TFE3,ATF2,0.055985320000000005,93,2.957887451338852e-19,7.572191875427462e-16
TFE3,ATF3,0.03779260000000001,469,4.5434755547141415e-70,1.1631297420068202e-66
TFE3,ATF7,0.04215095000000002,70,5.996339879377195e-15,1.535063009120562e-11
TFE3,BHLHE40,0.06671496999999998,545,4.5999192328094726e-125,1.177579323599225e-121
TFE3,CREB1,0.05239073999999999,176,1.2205731595695572e-37,3.1246672884980664e-34
TFE3,CREM,0.020261929999999997,185,1.6752354201520677e-22,4.2886026755892935e-19
TFE3,CTCF,0.04452555999999999,235,4.430624162533561e-38,1.1342397856085917e-34
TFE3,ELF1,0.03399078999999999,425,3.8498869523009447e-53,9.855710597890418e-50
TFE3,ELF3,0.039782947000000006,57,2.356529693786154e-10,6.032716016092555e-07
TFE3,ERF,0.033012658,89,1.6143635579342574e-13,4.132770708311699e-10
TFE3,ETS1,0.03342057000000001,91,1.0118879986063668e-12,2.5904332764322987e-09
TFE3,ETV4,0.029942239999999988,266,3.187123847495936e-31,8.159037049589596e-28
TFE3,ETV5,0.027799729999999995,419,1.4187768506313864e-51,3.632068737616349e-48
TFE3,GABPA,0.008177075000000006,404,4.78444378126464e-08,0.0001224817608003748
TFE3,GMEB2,0.04505722499999998,76,1.8489647574960297e-16,4.733349779189836e-13
TFE3,HBP1,0.02849539,119,1.198547077421953e-16,3.0682805182001995e-13
TFE3,HNF1A,0.036188349999999994,73,4.807740687218985e-13,1.23078161592806e-09
TFE3,HNF4A,0.0434413495,344,9.218586338809196e-59,2.359958102735154e-55
TFE3,HNF4G,0.0551358295,310,5.3252338382834606e-68,1.3632598626005658e-64
TFE3,KLF16,0.03831761,77,6.998847458171426e-12,1.791704949291885e-08
TFE3,MAX,0.03973855000000001,657,1.0132608418531993e-85,2.5939477551441902e-82
TFE3,MLX,0.08005651000000003,552,1.1798924362113327e-153,3.0205246367010116e-150
TFE3,MXI1,0.03342056500000001,148,1.0481311992168012e-21,2.683215869995011e-18
TFE3,NFE2L2,0.03387156100000001,74,4.183277538161473e-10,1.070919049769337e-06
TFE3,NFIA,0.036433800000000016,156,5.105329510575707e-16,1.306964354707381e-12
TFE3,NFYC,0.027907140000000025,247,1.4074396847282617e-26,3.6030455929043497e-23
TFE3,NR2C2,0.007973617000000002,60,0.009800906189333332,1.0
TFE3,NR2F1,0.046170331999999994,215,6.951909210175243e-33,1.7796887578048623e-29
TFE3,NR2F2,0.04376521,145,4.802665002590022e-30,1.2294822406630457e-26
TFE3,NR2F6,0.04147982749999999,246,2.5431307585156843e-41,6.510414741800152e-38
TFE3,NRF1,0.033935889999999955,826,1.3051026614255924e-96,3.3410628132495166e-93
TFE3,RARA,0.0440123865,182,3.678783289836108e-33,9.417685221980435e-30
TFE3,RBPJ,0.05485956300000001,71,5.696243569945159e-15,1.4582383539059607e-11
TFE3,RFX1,0.040626672,117,5.814897741969593e-19,1.4886138219442158e-15
TFE3,RFX3,0.043596930000000006,153,2.6986579575931123e-25,6.908564371438368e-22
TFE3,RXRA,0.06390944500000001,196,1.288068185436047e-46,3.2974545547162803e-43
TFE3,RXRB,0.0630571825,236,3.6078599208698973e-56,9.236121397426937e-53
TFE3,SKI,0.046775168500000006,96,6.978900317094317e-19,1.7865984811761452e-15
TFE3,SMAD4,0.05941472,144,1.397914425444473e-35,3.578660929137851e-32
TFE3,TFAP4,0.05456263100000001,232,1.1290214222278208e-53,2.890294840903221e-50
TFE3,TFDP1,0.034130875,666,5.3976264724993664e-76,1.381792376959838e-72
TFE3,TFE3,0.07582666999999998,691,2.02704508015608e-194,5.189235405199565e-191
TFE3,THAP11,0.022828989999999993,127,6.201100501854045e-11,1.5874817284746353e-07
TFE3,THRB,0.057981119,59,1.0335068857546371e-12,2.645777627531871e-09
TFE3,USF1,0.06453007599999999,794,1.225994963754955e-182,3.1385471072126844e-179
TFE3,USF2,0.04698768999999997,472,1.9168382151222113e-79,4.907105830712861e-76
TFE3,YY1,0.024287500000000017,279,1.2859791943732956e-21,3.2921067375956366e-18
TFE3,ZBTB25,0.018270529,82,9.310733055454728e-08,0.00023835476621964104
TFE3,ZBTB33,0.016281538000000005,95,1.0111508868946204e-06,0.0025885462704502283
TFE3,ZHX2,0.04435834000000001,142,9.314042738598353e-27,2.3843949410811784e-23
TFE3,ZSCAN9,0.028193670000000032,137,3.9648741558957817e-17,1.0150077839093201e-13
THAP11,AHR,0.0255576645,52,1.835243920333514e-07,0.0004698224436053796
THAP11,ATF1,0.007854180000000002,113,0.0006817947273405091,1.0
THAP11,ATF2,0.001207235000000001,71,0.008491972823523444,1.0
THAP11,ATF3,0.006803859999999995,125,0.0004889231561483662,1.0
THAP11,ATF7,0.029311149999999987,58,1.4145183329327461e-07,0.000362116693230783
THAP11,BHLHE40,0.024402053,123,3.980901680226788e-13,1.0191108301380577e-09
THAP11,CREB1,0.017938600000000027,129,4.8315169953843625e-09,1.2368683508183969e-05
THAP11,CREM,0.015672142500000014,926,1.2321210408070953e-45,3.154229864466164e-42
THAP11,CTCF,0.02686118500000001,230,1.7606198205881864e-20,4.5071867407057574e-17
THAP11,ELF1,0.020444450000000017,467,7.827403705364855e-34,2.003815348573403e-30
THAP11,ERF,0.030146367999999996,67,3.405038085148796e-08,8.716897497980918e-05
THAP11,ETV4,0.016276479999999996,265,2.96507472170057e-14,7.590591287553458e-11
THAP11,ETV5,0.017003175999999995,406,5.501690049755543e-20,1.408432652737419e-16
THAP11,GABPA,0.0042921350000000025,497,1.6902936148156284e-06,0.0043271516539280085
THAP11,GMEB2,0.028433900000000012,651,2.7131247982332694e-49,6.94559948347717e-46
THAP11,HBP1,0.030405590999999996,95,3.3979852534424083e-10,8.698842248812565e-07
THAP11,HNF4A,0.024693183,135,2.118958393730918e-12,5.424533487951151e-09
THAP11,HNF4G,0.02890397,135,6.192144453878905e-15,1.5851889801929997e-11
THAP11,KLF16,0.028103761999999997,67,7.963576518774472e-10,2.038675588806265e-06
THAP11,MAX,0.021519875,320,1.0135203823247599e-25,2.5946121787513856e-22
THAP11,MLX,0.0270028805,128,1.7355965572841304e-14,4.443127186647374e-11
THAP11,MXI1,0.018667952499999994,74,8.07483195763313e-08,0.00020671569811540812
THAP11,NFIA,0.026784988000000003,82,8.312281796847407e-10,2.127944139992936e-06
THAP11,NFYC,0.021120656999999998,204,4.1316805059095094e-10,1.0577102095128343e-06
THAP11,NR2C2,0.0063394950000000005,118,0.015529030574444908,1.0
THAP11,NR2F1,0.037508235000000015,68,6.578169584052526e-10,1.6840114135174466e-06
THAP11,NR2F2,0.026011653,50,1.5340111390492254e-07,0.0003927068515966017
THAP11,NR2F6,0.04372184900000001,66,3.199038922484927e-10,8.189539641561413e-07
THAP11,NRF1,0.019566030000000012,1179,4.672110293415262e-71,1.196060235114307e-67
THAP11,RARA,0.0361174,83,8.897496410506216e-11,2.2777590810895914e-07
THAP11,RBPJ,0.030349406000000002,98,1.856478241046556e-09,4.752584297079183e-06
THAP11,RFX1,0.014669492999999999,107,3.105344255065755e-05,0.07949681292968332
THAP11,RFX3,0.018088294999999997,106,1.0461179600812153e-05,0.026780619778079114
THAP11,RXRA,0.0363708,69,3.103866018387029e-12,7.945897007070794e-09
THAP11,RXRB,0.03476815,103,3.310015077648758e-14,8.473638598780821e-11
THAP11,SMAD4,0.03810156,74,7.299086966515157e-10,1.8685662634278803e-06
THAP11,TFAP4,0.03778690999999999,119,5.6417608068449076e-18,1.4442907665522963e-14
THAP11,TFDP1,0.02188594750000001,546,1.1076838615072291e-35,2.8356706854585066e-32
THAP11,TFE3,0.022828989999999993,127,6.201100501853933e-11,1.587481728474607e-07
THAP11,THAP11,0.023228366,830,1.3914856023568417e-41,3.562203142033515e-38
THAP11,USF1,0.024790439999999997,217,2.256929696856606e-21,5.777740023952911e-18
THAP11,USF2,0.01729562000000001,103,3.5176280121097925e-08,9.005127711001069e-05
THAP11,YY1,0.017951104000000002,223,6.389141773333591e-13,1.6356202939733993e-09
THAP11,ZBTB25,0.02419529500000002,66,5.975499134891324e-05,0.1529727778532179
THAP11,ZBTB33,0.008678610000000003,178,0.00010699682731660414,0.2739118779305066
THAP11,ZHX2,0.019633949999999983,105,1.2038436178824793e-05,0.03081839661779147
THAP11,ZSCAN9,0.023675243500000002,102,1.344942194588294e-08,3.4430520181460325e-05
THRB,BHLHE40,0.03346854349999999,56,2.147545917183581e-08,5.4977175479899673e-05
THRB,CTCF,0.041813659999999975,113,3.068165640776364e-17,7.854504040387492e-14
THRB,ELF1,0.029315528500000004,80,6.418480533711828e-11,1.643131016630228e-07
THRB,ETV4,0.026184588499999994,82,3.4676768167003015e-07,0.0008877252650752772
THRB,ETV5,0.035013915,118,2.8478659808278693e-16,7.290536910919346e-13
THRB,GABPA,0.011056199999999988,87,0.001041984565871538,1.0
THRB,HNF4A,0.032831892,146,7.900268585813656e-19,2.022468757968296e-15
THRB,HNF4G,0.045467236,127,1.3972671820671272e-22,3.577003986091846e-19
THRB,MAX,0.03921366,81,2.9035830657059875e-13,7.433172648207328e-10
THRB,MLX,0.0425482635,54,1.777562694714405e-12,4.5505604984688765e-09
THRB,NFIA,0.02710606,81,1.2245468903102459e-10,3.1348400391942296e-07
THRB,NR2F1,0.04501352,107,3.296015764768878e-21,8.437800357808328e-18
THRB,NR2F2,0.039781296,59,2.4852933886091175e-09,6.362351074839341e-06
THRB,NR2F6,0.0408088985,114,4.928103309179877e-19,1.2615944471500485e-15
THRB,NRF1,0.03065509999999999,165,7.077390471310441e-16,1.811811960655473e-12
THRB,RARA,0.041707926000000006,103,1.4639252398133549e-15,3.7476486139221885e-12
THRB,RXRA,0.05081073999999999,121,8.029918937388192e-24,2.055659247971377e-20
THRB,RXRB,0.049135638,111,1.9754504645172062e-23,5.057153189164048e-20
THRB,SKI,0.036106267000000004,53,1.2958547152888611e-08,3.317388071139485e-05
THRB,SMAD4,0.047807014999999994,79,7.165764245376238e-16,1.834435646816317e-12
THRB,TFAP4,0.04403018,77,1.6577136536654058e-14,4.243746953383439e-11
THRB,TFDP1,0.04018953,101,7.708151694885767e-16,1.9732868338907563e-12
THRB,TFE3,0.057981134,59,1.0335071881650943e-12,2.6457784017026415e-09
THRB,THRB,0.035902970000000006,95,4.6527980993765e-14,1.1911163134403838e-10
THRB,USF1,0.03682085250000001,82,2.9605143476650743e-12,7.57891673002259e-09
THRB,ZSCAN9,0.0346630005,54,2.669264937476366e-09,6.833318239939497e-06
USF1,AHR,0.02779534399999999,144,1.1125328676662405e-19,2.848084141225576e-16
USF1,ATF1,0.036008100000000015,140,1.7152835025557856e-21,4.391125766542811e-18
USF1,ATF2,0.038486699999999985,119,1.693647231857345e-17,4.335736913554803e-14
USF1,ATF3,0.036847130000000006,673,3.931857793058102e-97,1.006555595022874e-93
USF1,ATF7,0.028985950000000038,88,2.888975499031538e-13,7.395777277520737e-10
USF1,BHLHE40,0.0599989185,788,1.3031639027721395e-172,3.336099591096677e-169
USF1,CEBPA,0.05116913000000001,51,1.0156006312119726e-09,2.59993761590265e-06
USF1,CEBPB,0.041640396999999996,59,2.136218482944298e-12,5.468719316337403e-09
USF1,CEBPG,0.050027155999999996,50,1.0665500487679157e-08,2.7303681248458642e-05
USF1,CREB1,0.04264395999999998,259,4.279337387027972e-44,1.095510371079161e-40
USF1,CREM,0.025759201000000002,266,8.642409103530063e-36,2.212456730503696e-32
USF1,CTCF,0.03459669999999998,463,4.541003362663739e-55,1.1624968608419171e-51
USF1,ELF1,0.02879565499999999,654,2.953948014532273e-73,7.562106917202619e-70
USF1,ELF3,0.02865348,88,1.4003179174508556e-10,3.5848138686741903e-07
USF1,ERF,0.039749295000000004,148,3.049099835006685e-29,7.805695577617114e-26
USF1,ETS1,0.02474770125,90,1.1712969027128536e-10,2.998520070944905e-07
USF1,ETV4,0.025416974999999994,370,3.968156109687138e-40,1.0158479640799073e-36
USF1,ETV5,0.02535838,582,2.1288271919022473e-60,5.449797611269753e-57
USF1,GABPA,0.016539808000000003,591,1.0482350980027957e-26,2.683481850887157e-23
USF1,GMEB2,0.03502417000000002,119,1.3409488998946435e-16,3.4328291837302874e-13
USF1,HBP1,0.033484317,202,5.866215162403651e-34,1.5017510815753347e-30
USF1,HNF1A,0.04062948499999998,82,1.2773474260411722e-13,3.2700094106654006e-10
USF1,HNF4A,0.03870173,429,6.885048133166168e-59,1.7625723220905392e-55
USF1,HNF4G,0.043979859999999996,385,9.573726703690022e-69,2.4508740361446457e-65
USF1,KLF16,0.03814519999999999,137,5.433995719616991e-24,1.3911029042219497e-20
USF1,MAX,0.04470015599999999,1112,1.0135374091503782e-173,2.5946557674249682e-170
USF1,MLX,0.064892456,777,1.0051857489940875e-167,2.573275517424864e-164
USF1,MXI1,0.039554290000000006,229,2.2987482408580594e-42,5.884795496596632e-39
USF1,MYRF,0.047455319999999995,55,1.4352884831329967e-12,3.6743385168204716e-09
USF1,NFE2L2,0.031582613,79,1.4496429710555796e-11,3.711086005902284e-08
USF1,NFIA,0.034264158,247,4.781230916757765e-32,1.2239951146899878e-28
USF1,NFYC,0.032794506,407,4.09076286813782e-34,1.047235294243282e-30
USF1,NR2C2,0.013488206999999995,68,0.00012489603134447066,0.31973384024184487
USF1,NR2F1,0.047214435,242,9.912114121771815e-39,2.537501215173585e-35
USF1,NR2F2,0.028938159999999997,166,6.260050720795355e-20,1.6025729845236109e-16
USF1,NR2F6,0.041349709999999984,265,1.708681528328492e-42,4.37422471252094e-39
USF1,NRF1,0.03167059000000001,1592,2.533085727705303e-193,6.484699462925576e-190
USF1,RARA,0.04306782000000001,277,1.465213089465745e-42,3.750945509032307e-39
USF1,RBPJ,0.049571875,98,7.831703579531798e-18,2.0049161163601402e-14
USF1,REST,0.017793187999999995,64,0.000617428120409058,1.0
USF1,RFX1,0.04201463500000001,196,3.455176347429299e-27,8.845251449419005e-24
