peak_weight,footprint_weight,global_std_weight,read_frac_type,read_type,rho,pval,read_ct
0.9,1.1,2,defined,recently bound,0.14417843380571263,9.313376887558633e-11,80065
0.7,0.8,2,defined,recently bound,0.14408088687580556,9.590623070485496e-11,81294
0.7,0.9,2,defined,recently bound,0.14408088687580556,9.590623070485496e-11,81294
0.7,1.0,2,defined,recently bound,0.1438538441468737,1.0267513502249897e-10,81260
0.9,0.5,2,defined,recently bound,0.14381813936443627,1.0378123668173582e-10,98389
0.8,0.4,2,defined,recently bound,0.14365067915084506,1.0912625756372602e-10,98695
0.8,1.1,2,defined,recently bound,0.14345467865058356,1.1572431180345326e-10,80237
0.8,0.5,2,defined,recently bound,0.14313437367171325,1.2735453790351163e-10,98669
0.7,1.1,2,defined,recently bound,0.14254119968976828,1.5198116909515004e-10,80959
0.6,0.8,2,defined,recently bound,0.1420069156804009,1.7810279086985342e-10,82124
0.6,0.9,2,defined,recently bound,0.1420069156804009,1.7810279086985342e-10,82124
0.7,0.4,2,defined,recently bound,0.1419904955555713,1.7897136701373024e-10,99732
0.6,1.0,2,defined,recently bound,0.14179033217571493,1.8989767494961293e-10,82090
0.7,0.5,2,defined,recently bound,0.1414574190661497,2.0952891983954665e-10,99706
2.0,0.6,2,defined,recently bound,0.1412948325721964,2.1982299159925353e-10,94850
1.8,0.6,2,defined,recently bound,0.1412818974976613,2.206628466525716e-10,94889
1.9,0.6,2,defined,recently bound,0.1412818974976613,2.206628466525716e-10,94889
1.5,0.6,2,defined,recently bound,0.1412550048658415,2.2241898201796886e-10,95008
1.3,0.6,2,defined,recently bound,0.14114560723036107,2.2970452252212243e-10,95262
1.6,0.6,2,defined,recently bound,0.14104017803905256,2.3694592973078033e-10,94964
1.7,0.6,2,defined,recently bound,0.14101331369281472,2.3882644012687043e-10,94960
1.4,0.6,2,defined,recently bound,0.14099783328872698,2.3991667903784004e-10,95108
2.0,0.7,2,defined,recently bound,0.14098956125802584,2.405012433498202e-10,94798
1.8,0.7,2,defined,recently bound,0.14097662618338097,2.4141812113394714e-10,94837
1.9,0.7,2,defined,recently bound,0.14097662618338097,2.4141812113394714e-10,94837
1.5,0.7,2,defined,recently bound,0.14094407679377924,2.4374044155967125e-10,94956
1.2,0.6,2,defined,recently bound,0.1409278299924135,2.449077548162662e-10,95460
1.3,0.7,2,defined,recently bound,0.14085237106111737,2.5040129753083665e-10,95210
0.3,1.8,2,defined,recently bound,0.1407566843914692,2.5754063096411006e-10,53178
0.3,1.9,2,defined,recently bound,0.1407566843914692,2.5754063096411006e-10,53178
0.3,2.0,2,defined,recently bound,0.1407566843914692,2.5754063096411006e-10,53178
1.6,0.7,2,defined,recently bound,0.14073062477805562,2.5951915103800097e-10,94912
1.7,0.7,2,defined,recently bound,0.1407037604317117,2.6157429485089735e-10,94908
1.4,0.7,2,defined,recently bound,0.140687377152807,2.6283541618164244e-10,95056
0.5,0.8,2,defined,recently bound,0.14063279264831868,2.6708008539914353e-10,82894
0.5,0.9,2,defined,recently bound,0.14063279264831868,2.6708008539914353e-10,82894
1.2,0.7,2,defined,recently bound,0.14062817626636415,2.674421229420891e-10,95408
0.6,1.1,2,defined,recently bound,0.14056485660398496,2.7245653640584203e-10,81786
1.1,0.6,2,defined,recently bound,0.14055735190325144,2.7305689617542733e-10,95682
0.5,1.0,2,defined,recently bound,0.14040706780092577,2.85354700248983e-10,82860
1.1,0.7,2,defined,recently bound,0.14026356375214918,2.9760126589437413e-10,95630
1.3,1.2,2,defined,recently bound,0.14008328015892002,3.137151916405227e-10,70917
1.3,1.3,2,defined,recently bound,0.14008328015892002,3.137151916405227e-10,70917
1.2,1.2,2,defined,recently bound,0.1400102634603927,3.2048098287773306e-10,71057
1.2,1.3,2,defined,recently bound,0.1400102634603927,3.2048098287773306e-10,71057
1.8,1.2,2,defined,recently bound,0.13990699997095218,3.30293072268076e-10,70664
1.8,1.3,2,defined,recently bound,0.13990699997095218,3.30293072268076e-10,70664
1.9,1.2,2,defined,recently bound,0.13990699997095218,3.30293072268076e-10,70664
1.9,1.3,2,defined,recently bound,0.13990699997095218,3.30293072268076e-10,70664
2.0,1.2,2,defined,recently bound,0.13986240350825196,3.3462068935735175e-10,70628
2.0,1.3,2,defined,recently bound,0.13986240350825196,3.3462068935735175e-10,70628
1.4,1.2,2,defined,recently bound,0.13978048634311602,3.42714476803975e-10,70819
1.4,1.3,2,defined,recently bound,0.13978048634311602,3.42714476803975e-10,70819
1.0,0.6,2,defined,recently bound,0.13977278294500017,3.4348535951826343e-10,95977
1.6,1.2,2,defined,recently bound,0.1397496731946184,3.4580812697452095e-10,70719
1.6,1.3,2,defined,recently bound,0.1397496731946184,3.4580812697452095e-10,70719
1.7,1.2,2,defined,recently bound,0.1397264612216176,3.4815659249106147e-10,70716
1.7,1.3,2,defined,recently bound,0.1397264612216176,3.4815659249106147e-10,70716
0.0,-0.1,2,defined,recently bound,0.1397179322962454,3.49023407401888e-10,140765
1.5,1.2,2,defined,recently bound,0.13969217308062115,3.516541793838972e-10,70746
1.5,1.3,2,defined,recently bound,0.13969217308062115,3.516541793838972e-10,70746
1.0,1.2,2,defined,recently bound,0.13962867815178323,3.5822176246734123e-10,71349
1.0,1.3,2,defined,recently bound,0.13962867815178323,3.5822176246734123e-10,71349
0.2,2.0,2,defined,recently bound,0.13959743163324842,3.614975204105967e-10,53819
0.2,1.8,2,defined,recently bound,0.13958007138986858,3.633301069958228e-10,53821
0.2,1.9,2,defined,recently bound,0.13958007138986858,3.633301069958228e-10,53821
1.1,1.2,2,defined,recently bound,0.139529040613382,3.687696646568506e-10,71177
1.1,1.3,2,defined,recently bound,0.139529040613382,3.687696646568506e-10,71177
1.0,0.7,2,defined,recently bound,0.13947464335588433,3.746555429491442e-10,95925
0.6,0.4,2,defined,recently bound,0.13939487609455598,3.8345254713557543e-10,100815
0.0,0.0,2,defined,recently bound,0.13930393681658773,3.937275535761468e-10,140703
0.5,1.1,2,defined,recently bound,0.13916559814287366,4.0987506504738015e-10,82555
0.5,0.4,2,defined,recently bound,0.138855530853925,4.4844942256501024e-10,101770
0.6,0.5,2,defined,recently bound,0.1388445733272317,4.498754607877618e-10,100789
0.9,0.6,2,defined,recently bound,0.13862835725451308,4.78936189598844e-10,96586
0.3,0.1,2,defined,recently bound,0.13858134322576632,4.854933329352117e-10,120283
0.3,0.2,2,defined,recently bound,0.1385788621676566,4.858417925325479e-10,120211
0.3,0.3,2,defined,recently bound,0.1385788621676566,4.858417925325479e-10,120211
-0.3,-1.0,2,defined,recently bound,0.13854222754301015,4.910155300506646e-10,164884
-0.3,-0.9,2,defined,recently bound,0.13854222754301015,4.910155300506646e-10,164884
-0.3,-0.8,2,defined,recently bound,0.13854222754301015,4.910155300506646e-10,164884
-0.3,-0.7,2,defined,recently bound,0.13854222754301015,4.910155300506646e-10,164884
-0.3,-0.6,2,defined,recently bound,0.13854222754301015,4.910155300506646e-10,164884
1.3,1.5,2,defined,recently bound,0.13843367564266287,5.066632917187703e-10,69665
1.3,1.6,2,defined,recently bound,0.13843367564266287,5.066632917187703e-10,69665
1.3,1.7,2,defined,recently bound,0.13843367564266287,5.066632917187703e-10,69665
1.2,1.5,2,defined,recently bound,0.13838846828538384,5.133224191196866e-10,69803
1.2,1.6,2,defined,recently bound,0.13838846828538384,5.133224191196866e-10,69803
1.2,1.7,2,defined,recently bound,0.13838846828538384,5.133224191196866e-10,69803
0.9,0.7,2,defined,recently bound,0.13832634808117372,5.226122269249027e-10,96534
0.5,0.5,2,defined,recently bound,0.13831040563603933,5.250226631736315e-10,101744
1.1,1.5,2,defined,recently bound,0.1378966081502949,5.915210137254584e-10,69923
1.1,1.6,2,defined,recently bound,0.1378966081502949,5.915210137254584e-10,69923
1.1,1.7,2,defined,recently bound,0.1378966081502949,5.915210137254584e-10,69923
1.8,1.5,2,defined,recently bound,0.13788554638681422,5.934068947189253e-10,69430
1.8,1.6,2,defined,recently bound,0.13788554638681422,5.934068947189253e-10,69430
1.8,1.7,2,defined,recently bound,0.13788554638681422,5.934068947189253e-10,69430
1.9,1.5,2,defined,recently bound,0.13788554638681422,5.934068947189253e-10,69430
1.9,1.6,2,defined,recently bound,0.13788554638681422,5.934068947189253e-10,69430
1.9,1.7,2,defined,recently bound,0.13788554638681422,5.934068947189253e-10,69430
0.8,0.6,2,defined,recently bound,0.13786584716155267,5.967798718977486e-10,96860
2.0,1.5,2,defined,recently bound,0.13783242748085256,6.025449218926601e-10,69394
2.0,1.6,2,defined,recently bound,0.13783242748085256,6.025449218926601e-10,69394
2.0,1.7,2,defined,recently bound,0.13783242748085256,6.025449218926601e-10,69394
1.3,1.4,2,defined,recently bound,0.137824230837818,6.039671517158056e-10,69737
1.2,1.4,2,defined,recently bound,0.13778189299608806,6.113656210120951e-10,69875
1.0,1.5,2,defined,recently bound,0.1377709105221228,6.132991782554498e-10,70089
1.0,1.6,2,defined,recently bound,0.1377709105221228,6.132991782554498e-10,70089
1.0,1.7,2,defined,recently bound,0.1377709105221228,6.132991782554498e-10,70089
1.4,1.5,2,defined,recently bound,0.13775547884536585,6.160261329113586e-10,69581
1.4,1.6,2,defined,recently bound,0.13775547884536585,6.160261329113586e-10,69581
1.4,1.7,2,defined,recently bound,0.13775547884536585,6.160261329113586e-10,69581
1.6,1.5,2,defined,recently bound,0.1377331687682426,6.199894902316056e-10,69485
1.6,1.6,2,defined,recently bound,0.1377331687682426,6.199894902316056e-10,69485
1.6,1.7,2,defined,recently bound,0.1377331687682426,6.199894902316056e-10,69485
1.7,1.5,2,defined,recently bound,0.1377133970577837,6.235226803158853e-10,69482
1.7,1.6,2,defined,recently bound,0.1377133970577837,6.235226803158853e-10,69482
1.7,1.7,2,defined,recently bound,0.1377133970577837,6.235226803158853e-10,69482
1.5,1.5,2,defined,recently bound,0.1376778537998573,6.299236621755771e-10,69512
1.5,1.6,2,defined,recently bound,0.1376778537998573,6.299236621755771e-10,69512
1.5,1.7,2,defined,recently bound,0.1376778537998573,6.299236621755771e-10,69512
0.8,0.7,2,defined,recently bound,0.137567314189142,6.502428718817725e-10,96808
-0.3,-0.5,2,defined,recently bound,0.13736861871469208,6.883850170963129e-10,164345
1.1,1.4,2,defined,recently bound,0.13728704243561862,7.046685130574128e-10,69995
0.9,1.2,2,defined,recently bound,0.13727976864952404,7.061385371167285e-10,71700
0.9,1.3,2,defined,recently bound,0.13727976864952404,7.061385371167285e-10,71700
1.8,1.4,2,defined,recently bound,0.13727122987272486,7.0786802901843e-10,69502
1.9,1.4,2,defined,recently bound,0.13727122987272486,7.0786802901843e-10,69502
2.0,1.4,2,defined,recently bound,0.1372165154033019,7.190486103681635e-10,69466
1.0,1.4,2,defined,recently bound,0.13716191182898227,7.303780779687841e-10,70161
1.4,1.4,2,defined,recently bound,0.1371514883156283,7.325605008183437e-10,69653
1.6,1.4,2,defined,recently bound,0.13712093294296832,7.389947234538798e-10,69557
1.7,1.4,2,defined,recently bound,0.1370986102372402,7.437301340842266e-10,69554
1.5,1.4,2,defined,recently bound,0.13707038212567157,7.497606488732428e-10,69584
0.8,1.2,2,defined,recently bound,0.13701658283372986,7.613863271092489e-10,71825
0.8,1.3,2,defined,recently bound,0.13701658283372986,7.613863271092489e-10,71825
-0.2,-0.2,2,defined,recently bound,0.1369239354124364,7.818199583636407e-10,156463
-0.3,-0.4,2,defined,recently bound,0.1362656948683806,9.431958994935386e-10,163841
0.7,0.6,2,defined,recently bound,0.13614044095280314,9.773840475745392e-10,97872
0.7,0.7,2,defined,recently bound,0.135840995952509,1.0640853654482785e-09,97820
0.7,1.2,2,defined,recently bound,0.13575705459478615,1.0897054096410038e-09,72430
0.7,1.3,2,defined,recently bound,0.13575705459478615,1.0897054096410038e-09,72430
0.9,1.5,2,defined,recently bound,0.13541786230737143,1.1994913677656353e-09,70433
0.9,1.6,2,defined,recently bound,0.13541786230737143,1.1994913677656353e-09,70433
0.9,1.7,2,defined,recently bound,0.13541786230737143,1.1994913677656353e-09,70433
0.0,2.0,2,defined,recently bound,0.13528689427540694,1.244703735508524e-09,55294
0.0,1.8,2,defined,recently bound,0.13526355399105794,1.2529336383855668e-09,55296
0.0,1.9,2,defined,recently bound,0.13526355399105794,1.2529336383855668e-09,55296
0.8,1.5,2,defined,recently bound,0.13515877205640284,1.290538070452698e-09,70556
0.8,1.6,2,defined,recently bound,0.13515877205640284,1.290538070452698e-09,70556
0.8,1.7,2,defined,recently bound,0.13515877205640284,1.290538070452698e-09,70556
0.1,2.0,2,defined,recently bound,0.13507642587583124,1.320860022794847e-09,54505
0.1,1.8,2,defined,recently bound,0.13505533271479087,1.328738025965835e-09,54507
0.1,1.9,2,defined,recently bound,0.13505533271479087,1.328738025965835e-09,54507
0.9,1.4,2,defined,recently bound,0.13480776919033433,1.4246898178327001e-09,70505
0.8,1.4,2,defined,recently bound,0.13454441219951407,1.5341675755167082e-09,70628
0.4,0.8,2,defined,recently bound,0.13397687870857078,1.7986644800544227e-09,84005
0.4,0.9,2,defined,recently bound,0.13397687870857078,1.7986644800544227e-09,84005
0.7,1.5,2,defined,recently bound,0.13385076695264975,1.8632052645937957e-09,71156
0.7,1.6,2,defined,recently bound,0.13385076695264975,1.8632052645937957e-09,71156
0.7,1.7,2,defined,recently bound,0.13385076695264975,1.8632052645937957e-09,71156
0.6,1.2,2,defined,recently bound,0.13379655613579608,1.8916368684040164e-09,73123
0.6,1.3,2,defined,recently bound,0.13379655613579608,1.8916368684040164e-09,73123
0.4,1.0,2,defined,recently bound,0.1337641931796327,1.9088109432313416e-09,83971
0.6,0.6,2,defined,recently bound,0.1335246390126856,2.0407421781500973e-09,98937
-0.3,-0.3,2,defined,recently bound,0.133274686342579,2.187855117841668e-09,162878
0.7,1.4,2,defined,recently bound,0.1332582697293115,2.1978705202895424e-09,71228
0.6,0.7,2,defined,recently bound,0.13325454505533563,2.2001490628514992e-09,98885
0.5,0.6,2,defined,recently bound,0.1330130377569407,2.3529011431700304e-09,99882
0.5,1.2,2,defined,recently bound,0.13274930413701405,2.5315036646915517e-09,73773
0.5,1.3,2,defined,recently bound,0.13274930413701405,2.5315036646915517e-09,73773
0.5,0.7,2,defined,recently bound,0.13272766622651316,2.5467291365015126e-09,99829
0.4,1.1,2,defined,recently bound,0.13256560431459524,2.6636316071597333e-09,83663
0.4,0.4,2,defined,recently bound,0.13235526389860547,2.82317036009859e-09,103179
0.2,0.1,2,defined,recently bound,0.13192758660372986,3.1767378245744864e-09,122446
0.2,0.2,2,defined,recently bound,0.13183852958453995,3.2556044740394758e-09,122369
0.2,0.3,2,defined,recently bound,0.13183852958453995,3.2556044740394758e-09,122369
0.6,1.5,2,defined,recently bound,0.13182303809405732,3.2695164696973858e-09,71846
0.6,1.6,2,defined,recently bound,0.13182303809405732,3.2695164696973858e-09,71846
0.6,1.7,2,defined,recently bound,0.13182303809405732,3.2695164696973858e-09,71846
0.4,0.5,2,defined,recently bound,0.1318019417514072,3.288554896922983e-09,103153
0.6,1.4,2,defined,recently bound,0.13123126017190961,3.846500542008193e-09,71918
0.5,1.5,2,defined,recently bound,0.13084507313416063,4.2752195619420775e-09,72486
0.5,1.6,2,defined,recently bound,0.13084507313416063,4.2752195619420775e-09,72486
0.5,1.7,2,defined,recently bound,0.13084507313416063,4.2752195619420775e-09,72486
0.5,1.4,2,defined,recently bound,0.13023135551925397,5.053777057215724e-09,72558
-0.1,2.0,2,defined,recently bound,0.12926189231848487,6.57213377195178e-09,56204
-0.1,1.8,2,defined,recently bound,0.12924250660720213,6.606618772519963e-09,56208
-0.1,1.9,2,defined,recently bound,0.12924250660720213,6.606618772519963e-09,56208
-0.1,-0.1,2,defined,recently bound,0.1281226316404257,8.927089222531093e-09,143855
-0.1,0.0,2,defined,recently bound,0.12772817949302356,9.919535737443985e-09,143784
0.3,0.8,2,defined,recently bound,0.12757969490459808,1.0320224674362312e-08,85178
0.3,0.9,2,defined,recently bound,0.12757969490459808,1.0320224674362312e-08,85178
0.3,1.0,2,defined,recently bound,0.12735363240779368,1.0960606411236536e-08,85144
0.4,0.6,2,defined,recently bound,0.12627935138055552,1.4570052390594003e-08,101264
0.3,0.4,2,defined,recently bound,0.12626404583070744,1.4629013826185391e-08,104677
-0.4,-1.0,2,defined,recently bound,0.12621612496601312,1.4815120559308656e-08,168793
-0.4,-0.9,2,defined,recently bound,0.12621612496601312,1.4815120559308656e-08,168793
-0.4,-0.8,2,defined,recently bound,0.12621612496601312,1.4815120559308656e-08,168793
-0.4,-0.7,2,defined,recently bound,0.12621612496601312,1.4815120559308656e-08,168793
-0.4,-0.6,2,defined,recently bound,0.12621612496601312,1.4815120559308656e-08,168793
0.3,1.1,2,defined,recently bound,0.1261060616571098,1.5251307474041917e-08,84829
0.4,0.7,2,defined,recently bound,0.1259966749145436,1.5697151578943436e-08,101211
0.1,0.1,2,defined,recently bound,0.12575673949543142,1.6719841138884554e-08,124639
0.3,0.5,2,defined,recently bound,0.12571248417770536,1.6915408706306418e-08,104651
0.1,0.2,2,defined,recently bound,0.1256746976098327,1.7084145686571055e-08,124540
0.1,0.3,2,defined,recently bound,0.1256746976098327,1.7084145686571055e-08,124540
-0.4,-0.5,2,defined,recently bound,0.12518404856314425,1.9429096912521444e-08,168187
-0.3,-0.2,2,defined,recently bound,0.12462731040059358,2.2468687986052587e-08,159843
0.4,1.2,2,defined,recently bound,0.12448572533219114,2.3312421301984255e-08,74735
0.4,1.3,2,defined,recently bound,0.12448572533219114,2.3312421301984255e-08,74735
-0.4,-0.4,2,defined,recently bound,0.12421023264596527,2.50430794831467e-08,167601
0.4,1.5,2,defined,recently bound,0.12414904810759146,2.5444020237437615e-08,73422
0.4,1.6,2,defined,recently bound,0.12414904810759146,2.5444020237437615e-08,73422
0.4,1.7,2,defined,recently bound,0.12414904810759146,2.5444020237437615e-08,73422
0.4,1.4,2,defined,recently bound,0.1235438548507091,2.97603019981466e-08,73495
0.2,0.8,2,defined,recently bound,0.1229984498469341,3.4252198433315836e-08,86439
0.2,0.9,2,defined,recently bound,0.1229984498469341,3.4252198433315836e-08,86439
0.2,1.0,2,defined,recently bound,0.12277737570599416,3.6254337674695736e-08,86403
-0.2,2.0,2,defined,recently bound,0.1226611591313909,3.7351860625143036e-08,57117
-0.2,1.8,2,defined,recently bound,0.12264034339317395,3.7551810550389744e-08,57121
-0.2,1.9,2,defined,recently bound,0.12264034339317395,3.7551810550389744e-08,57121
0.2,1.1,2,defined,recently bound,0.12171236892814362,4.76001191780688e-08,86068
-0.3,2.0,2,defined,recently bound,0.120752170266651,6.07240887418449e-08,57829
-0.3,1.8,2,defined,recently bound,0.12072684540741921,6.111378648384397e-08,57833
-0.3,1.9,2,defined,recently bound,0.12072684540741921,6.111378648384397e-08,57833
0.2,0.4,2,defined,recently bound,0.12065523499967225,6.222887268044545e-08,106449
-0.4,-0.3,2,defined,recently bound,0.12064149955853493,6.244499489672922e-08,166511
0.3,0.6,2,defined,recently bound,0.12034057849641672,6.736640155632631e-08,102743
0.2,0.5,2,defined,recently bound,0.12008950513840241,7.175803296262524e-08,106422
0.3,0.7,2,defined,recently bound,0.12005366850778103,7.240703737831792e-08,102690
0.3,1.2,2,defined,recently bound,0.11875411460689253,1.0018791643260071e-07,75744
0.3,1.3,2,defined,recently bound,0.11875411460689253,1.0018791643260071e-07,75744
0.3,1.5,2,defined,recently bound,0.11844403793529239,1.0820489999183283e-07,74422
0.3,1.6,2,defined,recently bound,0.11844403793529239,1.0820489999183283e-07,74422
0.3,1.7,2,defined,recently bound,0.11844403793529239,1.0820489999183283e-07,74422
0.3,1.4,2,defined,recently bound,0.1178243925399697,1.2612525839547779e-07,74497
0.1,0.8,2,defined,recently bound,0.11771005429677137,1.2973169191142596e-07,87733
0.1,0.9,2,defined,recently bound,0.11771005429677137,1.2973169191142596e-07,87733
0.1,1.0,2,defined,recently bound,0.11747716324667123,1.3738834941425754e-07,87683
0.0,0.1,2,defined,recently bound,0.11681218168090865,1.6173218332092017e-07,127164
-0.5,-0.5,2,defined,recently bound,0.11676707770110657,1.635263446362988e-07,171881
-0.5,-0.4,2,defined,recently bound,0.11676287460189405,1.6369451305888008e-07,171161
0.0,0.2,2,defined,recently bound,0.11671411950989749,1.6565748445928847e-07,127057
0.0,0.3,2,defined,recently bound,0.11671411950989749,1.6565748445928847e-07,127057
-0.2,-0.1,2,defined,recently bound,0.11669083766385759,1.666028598245243e-07,146893
-0.5,-1.0,2,defined,recently bound,0.11668061124005459,1.6701975648559339e-07,172720
-0.5,-0.9,2,defined,recently bound,0.11668061124005459,1.6701975648559339e-07,172720
-0.5,-0.8,2,defined,recently bound,0.11668061124005459,1.6701975648559339e-07,172720
-0.5,-0.7,2,defined,recently bound,0.11668061124005459,1.6701975648559339e-07,172720
-0.5,-0.6,2,defined,recently bound,0.11668061124005459,1.6701975648559339e-07,172720
0.1,0.4,2,defined,recently bound,0.11662461508534712,1.6932046019965169e-07,108198
0.1,1.1,2,defined,recently bound,0.11657741801059907,1.7128339077735369e-07,87320
-0.2,0.0,2,defined,recently bound,0.1162898746689115,1.8372591645578216e-07,146814
0.1,0.5,2,defined,recently bound,0.11608011419055601,1.933487930556902e-07,108170
0.2,0.6,2,defined,recently bound,0.11472112149505732,2.685644293190338e-07,104483
0.2,0.7,2,defined,recently bound,0.11447625575021754,2.848326025633922e-07,104407
0.2,1.2,2,defined,recently bound,0.11435695027248197,2.9309949953055717e-07,76813
0.2,1.3,2,defined,recently bound,0.11435695027248197,2.9309949953055717e-07,76813
0.0,0.8,2,defined,recently bound,0.11400603044581148,3.187794617560608e-07,89239
0.0,0.9,2,defined,recently bound,0.11400603044581148,3.187794617560608e-07,89239
-0.4,2.0,2,defined,recently bound,0.11397796049108644,3.209248317643392e-07,58696
-0.4,1.8,2,defined,recently bound,0.11395043992882242,3.230417307905122e-07,58700
-0.4,1.9,2,defined,recently bound,0.11395043992882242,3.230417307905122e-07,58700
0.0,1.0,2,defined,recently bound,0.11377367677447062,3.3696308119815317e-07,89187
0.2,1.5,2,defined,recently bound,0.11369240265662606,3.4355653940626334e-07,75461
0.2,1.6,2,defined,recently bound,0.11369240265662606,3.4355653940626334e-07,75461
0.2,1.7,2,defined,recently bound,0.11369240265662606,3.4355653940626334e-07,75461
-0.4,-0.2,2,defined,recently bound,0.11349060083603726,3.6047050221995785e-07,163288
0.0,1.1,2,defined,recently bound,0.1134790778964323,3.61460151324419e-07,88785
0.2,1.4,2,defined,recently bound,0.1131094999858517,3.946283524093575e-07,75541
-0.5,-0.3,2,defined,recently bound,0.11280466036719458,4.241773946595612e-07,169984
0.1,0.6,2,defined,recently bound,0.11077913686565985,6.821114008656461e-07,106162
-0.5,2.0,2,defined,recently bound,0.11064482035858839,7.03735537227669e-07,59353
-0.5,1.8,2,defined,recently bound,0.11061338095070357,7.088916026123981e-07,59357
-0.5,1.9,2,defined,recently bound,0.11061338095070357,7.088916026123981e-07,59357
0.1,0.7,2,defined,recently bound,0.11054523942087846,7.20191955543176e-07,106081
0.0,0.4,2,defined,recently bound,0.10990124524690985,8.359127424798735e-07,110238
0.0,0.5,2,defined,recently bound,0.10933580726713678,9.520989794282506e-07,110208
0.1,1.2,2,defined,recently bound,0.10824926694971523,1.2204274474533237e-06,77945
0.1,1.3,2,defined,recently bound,0.10824926694971523,1.2204274474533237e-06,77945
0.1,1.5,2,defined,recently bound,0.10750366133448958,1.4451516133123812e-06,76585
0.1,1.6,2,defined,recently bound,0.10750366133448958,1.4451516133123812e-06,76585
0.1,1.7,2,defined,recently bound,0.10750366133448958,1.4451516133123812e-06,76585
0.1,1.4,2,defined,recently bound,0.10695245555590667,1.6363145614582407e-06,76665
-0.5,-0.2,2,defined,recently bound,0.10597565959885337,2.036248073470799e-06,166612
-0.1,0.8,2,defined,recently bound,0.1059112547318104,2.065680022289282e-06,90828
-0.1,0.9,2,defined,recently bound,0.1059112547318104,2.065680022289282e-06,90828
-0.1,1.0,2,defined,recently bound,0.1056483468905136,2.1901152629916474e-06,90776
-0.1,1.1,2,defined,recently bound,0.10536035611750207,2.334671950732744e-06,90368
-0.3,-0.1,2,defined,recently bound,0.1052351363628438,2.400342208206043e-06,150024
-0.1,0.1,2,defined,recently bound,0.10502793679063901,2.512915352577936e-06,129834
-0.1,0.2,2,defined,recently bound,0.10501342697270033,2.5209855594732215e-06,129688
-0.1,0.3,2,defined,recently bound,0.10501342697270033,2.5209855594732215e-06,129688
-0.3,0.0,2,defined,recently bound,0.10498803891396608,2.535165966955146e-06,149910
0.0,1.2,2,defined,recently bound,0.10431089451378674,2.9428900149879155e-06,79206
0.0,1.3,2,defined,recently bound,0.10431089451378674,2.9428900149879155e-06,79206
0.0,0.6,2,defined,recently bound,0.10413340528319526,3.0597430310501414e-06,108146
0.0,0.7,2,defined,recently bound,0.1038956079871516,3.223289067522694e-06,108058
0.0,1.5,2,defined,recently bound,0.10365451529869225,3.3976375582261717e-06,77839
0.0,1.6,2,defined,recently bound,0.10365451529869225,3.3976375582261717e-06,77839
0.0,1.7,2,defined,recently bound,0.10365451529869225,3.3976375582261717e-06,77839
-0.6,2.0,2,defined,recently bound,0.10355450737760964,3.472580103460861e-06,60172
-0.6,1.8,2,defined,recently bound,0.10352286458309529,3.496620191437415e-06,60176
-0.6,1.9,2,defined,recently bound,0.10352286458309529,3.496620191437415e-06,60176
0.0,1.4,2,defined,recently bound,0.10310165798773155,3.832209396314188e-06,77919
-0.1,0.4,2,defined,recently bound,0.10275660949671322,4.129899612938121e-06,112456
-0.1,0.5,2,defined,recently bound,0.10218500353289366,4.672363661667235e-06,112425
-0.7,2.0,2,defined,recently bound,0.09850241639874133,1.0188030366199228e-05,60722
-0.7,1.8,2,defined,recently bound,0.09847202307625008,1.0252644102502719e-05,60726
-0.7,1.9,2,defined,recently bound,0.09847202307625008,1.0252644102502719e-05,60726
-0.2,0.8,2,defined,recently bound,0.09777257386049515,1.1852315036846573e-05,92534
-0.2,0.9,2,defined,recently bound,0.09777257386049515,1.1852315036846573e-05,92534
-0.2,1.0,2,defined,recently bound,0.09751341060037565,1.2503383917669467e-05,92479
-0.1,0.6,2,defined,recently bound,0.09703281680388363,1.3802017683447852e-05,110332
-0.2,1.1,2,defined,recently bound,0.09693188434630716,1.409062551122323e-05,92065
-0.1,0.7,2,defined,recently bound,0.09668247368227234,1.4828663695676155e-05,110220
-0.8,2.0,2,defined,recently bound,0.09634354111695619,1.589082879514646e-05,61310
-0.8,1.8,2,defined,recently bound,0.09631787849277594,1.5974136648241347e-05,61314
-0.8,1.9,2,defined,recently bound,0.09631787849277594,1.5974136648241347e-05,61314
-0.4,-0.1,2,defined,recently bound,0.09570164744838615,1.8104121782888947e-05,153136
-0.1,1.2,2,defined,recently bound,0.09567488443613856,1.820249692714058e-05,80555
-0.1,1.3,2,defined,recently bound,0.09567488443613856,1.820249692714058e-05,80555
-0.4,0.0,2,defined,recently bound,0.09539548695963304,1.926035244865902e-05,153010
-0.1,1.5,2,defined,recently bound,0.0949655640698949,2.1003149169080946e-05,79174
-0.1,1.6,2,defined,recently bound,0.0949655640698949,2.1003149169080946e-05,79174
-0.1,1.7,2,defined,recently bound,0.0949655640698949,2.1003149169080946e-05,79174
-1.0,2.0,2,defined,recently bound,0.09490452997527159,2.126240411617581e-05,61667
-1.0,1.8,2,defined,recently bound,0.09488098694679224,2.136321928181357e-05,61671
-1.0,1.9,2,defined,recently bound,0.09488098694679224,2.136321928181357e-05,61671
-0.9,2.0,2,defined,recently bound,0.09483041211458626,2.158132885038009e-05,61618
-0.9,1.8,2,defined,recently bound,0.0948068690861069,2.1683581743129623e-05,61622
-0.9,1.9,2,defined,recently bound,0.0948068690861069,2.1683581743129623e-05,61622
